2025-02-28 12:57:49.649049,9,2,0
2025-02-28 12:58:00.827853,9,2,0
2025-02-28 12:58:12.185612,9,2,0
2025-02-28 12:58:23.261177,9,2,0
2025-02-28 12:58:34.513059,9,2,0
2025-02-28 12:58:45.828906,9,2,0
2025-02-28 12:58:56.964154,9,2,0
2025-02-28 12:59:08.144827,9,2,0
2025-02-28 12:59:19.112929,9,2,0
2025-02-28 12:59:30.051050,9,2,0
2025-02-28 12:59:41.912465,9,2,0
2025-02-28 12:59:52.957544,9,2,0
2025-02-28 13:00:03.943344,9,2,0
2025-02-28 13:00:14.836502,9,2,0
2025-02-28 13:00:25.967848,8,4,1
2025-02-28 13:00:36.878210,8,4,0
2025-02-28 13:00:47.972964,9,3,0
2025-02-28 13:00:58.862772,9,3,0
2025-02-28 13:01:09.927137,8,3,1
2025-02-28 13:01:20.862995,7,3,0
2025-02-28 13:01:31.898695,8,2,0
2025-02-28 13:01:42.836523,8,1,0
2025-02-28 13:01:56.593330,9,1,0
2025-02-28 13:02:10.396412,10,1,0
2025-02-28 13:02:25.285096,10,2,0
2025-02-28 13:02:39.983506,10,3,0
2025-02-28 13:02:51.290598,9,5,0
2025-02-28 13:03:02.470448,9,5,0
2025-02-28 13:03:13.729340,10,6,0
2025-02-28 13:03:24.777453,9,6,0
2025-02-28 13:03:36.222275,8,6,0
2025-02-28 13:03:48.089534,8,6,0
2025-02-28 13:03:59.229543,8,6,0
2025-02-28 13:04:10.682855,8,6,0
2025-02-28 13:04:22.011348,7,8,0
2025-02-28 13:04:33.042141,7,8,0
2025-02-28 13:04:44.131032,8,7,0
2025-02-28 13:04:55.063758,8,7,0
2025-02-28 13:05:06.113907,8,7,0
2025-02-28 13:05:17.168702,8,7,0
2025-02-28 13:05:28.098031,7,7,1
2025-02-28 13:05:39.170428,7,7,0
2025-02-28 13:05:50.103424,8,6,0
2025-02-28 13:06:01.183544,8,6,0
2025-02-28 13:06:12.118569,8,6,0
2025-02-28 13:06:23.168687,8,6,0
2025-02-28 13:06:34.129448,8,6,0
2025-02-28 13:06:45.439567,8,8,0
2025-02-28 13:06:56.358498,7,8,0
2025-02-28 13:07:07.418677,7,8,0
2025-02-28 13:07:18.523995,8,7,0
2025-02-28 13:07:29.660012,8,7,0
2025-02-28 13:07:40.617033,8,7,0
2025-02-28 13:07:51.641082,8,7,0
2025-02-28 13:08:02.547535,7,9,1
2025-02-28 13:08:13.600644,7,9,0
2025-02-28 13:08:24.687408,8,8,0
2025-02-28 13:08:35.640209,8,8,0
2025-02-28 13:08:46.556821,8,8,0
2025-02-28 13:08:57.675869,7,10,0
2025-02-28 13:09:08.633980,7,10,0
2025-02-28 13:09:19.709240,7,10,0
2025-02-28 13:09:30.648615,7,10,0
2025-02-28 13:09:41.590852,7,10,0
2025-02-28 13:09:52.720971,7,10,0
2025-02-28 13:10:03.609435,7,10,0
2025-02-28 13:10:14.697917,7,10,0
2025-02-28 13:10:25.627709,6,12,1
2025-02-28 13:10:36.682042,6,12,0
2025-02-28 13:10:47.595108,7,11,0
2025-02-28 13:10:58.723172,6,13,1
2025-02-28 13:11:09.618088,6,13,0
2025-02-28 13:11:20.773115,6,13,0
2025-02-28 13:11:31.840548,7,12,0
2025-02-28 13:11:42.898813,7,12,0
2025-02-28 13:11:53.955033,7,12,0
2025-02-28 13:12:04.847805,7,12,0
2025-02-28 13:12:15.959622,7,12,0
2025-02-28 13:12:26.854808,7,12,0
2025-02-28 13:12:37.903578,7,12,0
2025-02-28 13:12:48.812034,7,12,0
2025-02-28 13:13:00.061997,7,12,0
2025-02-28 13:13:11.235456,7,12,0
2025-02-28 13:13:22.367118,7,12,0
2025-02-28 13:13:33.573237,8,11,0
2025-02-28 13:13:44.754541,8,11,0
2025-02-28 13:13:55.889660,8,13,0
2025-02-28 13:14:07.519207,7,13,0
2025-02-28 13:14:18.842380,7,13,0
2025-02-28 13:14:30.145025,8,12,0
2025-02-28 13:14:42.493164,9,11,0
2025-02-28 13:14:53.697691,8,11,1
2025-02-28 13:15:04.763779,8,11,0
2025-02-28 13:15:15.794055,9,10,0
2025-02-28 13:15:26.880159,9,10,0
2025-02-28 13:15:37.965932,9,10,0
2025-02-28 13:15:48.921594,9,10,0
2025-02-28 13:15:59.863788,8,10,0
2025-02-28 13:16:10.948586,8,10,0
2025-02-28 13:16:21.875409,8,10,0
2025-02-28 13:16:32.935419,8,10,0
2025-02-28 13:16:43.972643,8,10,0
2025-02-28 13:16:54.867543,8,10,0
2025-02-28 13:17:05.915796,8,10,0
2025-02-28 13:17:16.825861,8,10,0
2025-02-28 13:17:27.875233,8,10,0
2025-02-28 13:17:38.994790,8,10,0
2025-02-28 13:17:50.037299,8,10,0
2025-02-28 13:18:01.136498,8,10,0
2025-02-28 13:18:12.041847,8,10,0
2025-02-28 13:18:23.147980,8,10,0
2025-02-28 13:18:34.080828,7,10,0
2025-02-28 13:18:45.235138,7,10,0
2025-02-28 13:18:56.144969,8,9,0
2025-02-28 13:19:07.070102,8,9,0
2025-02-28 13:19:18.127015,7,9,1
2025-02-28 13:19:29.225910,8,8,0
2025-02-28 13:19:40.244018,8,8,0
2025-02-28 13:19:51.281676,8,8,0
2025-02-28 13:20:02.415711,8,8,0
2025-02-28 13:20:13.403786,8,8,0
2025-02-28 13:20:24.313957,8,8,0
2025-02-28 13:20:35.437340,8,8,0
2025-02-28 13:20:46.372941,8,8,0
2025-02-28 13:20:57.426580,8,8,0
2025-02-28 13:21:08.354403,8,8,0
2025-02-28 13:21:19.628959,8,8,0
2025-02-28 13:21:30.900357,8,8,0
2025-02-28 13:21:41.996035,8,8,0
2025-02-28 13:21:53.059364,8,8,0
2025-02-28 13:22:04.132714,8,8,0
2025-02-28 13:22:15.067506,8,8,0
2025-02-28 13:22:26.144706,8,8,0
2025-02-28 13:22:37.086070,8,8,0
2025-02-28 13:22:48.143608,8,8,0
2025-02-28 13:22:59.227230,8,8,0
2025-02-28 13:23:10.261817,8,8,0
2025-02-28 13:23:21.316368,8,8,0
2025-02-28 13:23:32.584291,8,8,0
2025-02-28 13:23:43.660213,8,8,0
2025-02-28 13:23:54.630055,8,8,0
2025-02-28 13:24:05.918787,8,8,0
2025-02-28 13:24:16.802871,8,8,0
2025-02-28 13:24:27.857231,7,8,1
2025-02-28 13:24:39.095421,7,8,0
2025-02-28 13:24:50.335121,7,8,0
2025-02-28 13:25:01.501373,7,8,0
2025-02-28 13:25:12.729916,6,8,1
2025-02-28 13:25:23.901751,6,8,0
2025-02-28 13:25:34.975146,7,7,0
2025-02-28 13:25:46.081753,7,7,0
2025-02-28 13:25:57.313722,7,7,0
2025-02-28 13:26:08.532709,7,7,0
2025-02-28 13:26:19.772769,7,7,0
2025-02-28 13:26:30.988575,7,7,0
2025-02-28 13:26:42.170853,7,7,0
2025-02-28 13:26:53.191738,7,7,0
2025-02-28 13:27:04.294296,7,7,0
2025-02-28 13:27:15.385368,7,7,0
2025-02-28 13:27:26.328750,6,7,0
2025-02-28 13:27:37.424671,7,6,0
2025-02-28 13:27:48.350675,7,6,0
2025-02-28 13:27:59.391433,7,6,0
2025-02-28 13:28:10.315669,7,6,0
2025-02-28 13:28:21.618765,7,6,0
2025-02-28 13:28:32.869962,8,5,0
2025-02-28 13:28:44.057356,8,5,0
2025-02-28 13:28:55.358260,8,5,0
2025-02-28 13:29:06.589847,8,5,0
2025-02-28 13:29:17.827811,8,5,0
2025-02-28 13:29:29.136615,8,5,0
2025-02-28 13:29:40.258372,8,5,0
2025-02-28 13:29:51.602774,8,5,0
2025-02-28 13:30:02.832685,7,5,1
2025-02-28 13:30:14.083842,8,4,0
2025-02-28 13:30:25.262491,8,3,0
2025-02-28 13:30:36.441953,9,2,0
2025-02-28 13:30:47.463468,9,2,0
2025-02-28 13:30:58.364070,9,2,0
2025-02-28 13:31:09.568819,8,2,1
2025-02-28 13:31:20.623491,8,2,0
2025-02-28 13:31:31.688403,9,1,0
2025-02-28 13:31:45.903713,9,2,0
2025-02-28 13:31:59.451422,9,3,0
2025-02-28 13:32:10.419576,9,3,0
2025-02-28 13:32:21.471763,9,3,0
2025-02-28 13:32:32.470743,9,3,0
2025-02-28 13:32:43.469789,9,3,0
2025-02-28 13:32:54.458640,9,3,0
2025-02-28 13:33:05.437893,9,3,0
2025-02-28 13:33:16.468669,9,3,0
2025-02-28 13:33:27.549022,9,3,0
2025-02-28 13:33:38.761732,8,3,0
2025-02-28 13:33:49.943626,8,3,0
2025-02-28 13:34:00.909729,9,2,0
2025-02-28 13:34:11.823615,9,2,0
2025-02-28 13:34:22.889543,9,2,0
2025-02-28 13:34:33.787564,9,2,0
2025-02-28 13:34:44.910571,9,2,0
2025-02-28 13:34:55.865177,8,2,0
2025-02-28 13:35:06.890463,8,2,0
2025-02-28 13:35:17.845544,9,1,0
2025-02-28 13:35:31.735420,9,2,0
2025-02-28 13:35:46.266860,9,3,0
2025-02-28 13:35:57.291791,9,3,0
2025-02-28 13:36:08.362761,10,2,0
2025-02-28 13:36:19.411847,10,2,0
2025-02-28 13:36:30.314285,10,2,0
2025-02-28 13:36:41.409077,10,2,0
2025-02-28 13:36:52.319865,11,1,0
2025-02-28 13:37:05.861888,11,2,0
2025-02-28 13:37:19.710972,11,3,0
2025-02-28 13:37:30.682351,11,3,0
2025-02-28 13:37:41.855045,10,3,1
2025-02-28 13:37:53.147811,10,3,0
2025-02-28 13:38:04.327815,11,2,0
2025-02-28 13:38:15.587002,11,2,0
2025-02-28 13:38:26.835924,11,2,0
2025-02-28 13:38:38.096924,11,2,0
2025-02-28 13:38:49.355000,11,2,0
2025-02-28 13:39:00.567837,10,2,1
2025-02-28 13:39:11.846747,10,2,0
2025-02-28 13:39:22.884715,10,2,0
2025-02-28 13:39:33.789744,11,1,0
2025-02-28 13:39:47.453856,11,2,0
2025-02-28 13:40:01.256995,11,3,0
2025-02-28 13:40:12.471704,11,3,0
2025-02-28 13:40:23.575111,11,3,0
2025-02-28 13:40:34.783400,11,3,0
2025-02-28 13:40:46.083000,11,3,0
2025-02-28 13:40:57.382993,11,3,0
2025-02-28 13:41:08.448115,11,3,0
2025-02-28 13:41:19.566108,11,3,0
2025-02-28 13:41:30.819516,12,2,0
2025-02-28 13:41:42.077096,12,2,0
2025-02-28 13:41:53.281969,12,2,0
2025-02-28 13:42:04.594257,11,4,0
2025-02-28 13:42:16.001295,10,6,1
2025-02-28 13:42:27.362202,11,5,0
2025-02-28 13:42:38.404551,12,4,0
2025-02-28 13:42:49.325379,12,4,0
2025-02-28 13:43:00.390102,11,4,0
2025-02-28 13:43:11.315195,12,3,0
2025-02-28 13:43:22.543474,11,5,1
2025-02-28 13:43:33.785143,10,5,0
2025-02-28 13:43:44.978888,10,5,0
2025-02-28 13:43:56.079126,10,5,0
2025-02-28 13:44:07.345272,10,5,0
2025-02-28 13:44:18.539227,10,5,0
2025-02-28 13:44:29.959025,10,5,0
2025-02-28 13:44:41.143939,10,5,0
2025-02-28 13:44:52.203096,10,5,0
2025-02-28 13:45:03.242453,9,9,1
2025-02-28 13:45:14.423948,8,9,0
2025-02-28 13:45:25.586411,8,9,0
2025-02-28 13:45:36.940189,8,9,0
2025-02-28 13:45:47.858121,8,9,0
2025-02-28 13:45:58.898445,8,9,0
2025-02-28 13:46:09.802296,8,9,0
2025-02-28 13:46:20.884558,7,9,0
2025-02-28 13:46:31.931516,8,8,0
2025-02-28 13:46:42.837313,8,8,0
2025-02-28 13:46:53.888410,8,8,0
2025-02-28 13:47:04.797245,8,8,0
2025-02-28 13:47:15.885492,8,8,0
2025-02-28 13:47:26.789391,8,8,0
2025-02-28 13:47:37.887299,8,10,0
